Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1/14/2015,0.432224507,0.432817194,0.433551032,0.434274637,0.435121069,0.436312993,0.438076641,0.440565067,0.443846634,0.447933588,0.45280263,0.458416735,0.464740552,0.471736611,0.479361261,0.487566182,0.496299761,0.505508005,0.515135364,0.525127074,0.535430756,0.545996029,0.556774071,0.567717297,0.5787793,0.589917324,0.601094814,0.612280679,0.623448354,0.634575042,0.64564111,0.656629588,0.667525776,0.678316899,0.68899184,0.699540906,0.709955653,0.720228934,0.730354975,0.740329227,0.750148217,0.759809418,0.769311145,0.778652452,0.787833055,0.796853257,0.805713889,0.814416249,0.822962057,0.831353343,0.839592353,0.847681521,0.855623451,0.863420904,0.871076777,0.8785941,0.885976017,0.893225778,0.900346732,0.907342319
1/15/2015,0.43176375,0.43238399,0.433376383,0.433929826,0.434156004,0.434322494,0.434696575,0.43550346,0.436909442,0.439017074,0.441875002,0.445496721,0.449885121,0.455034361,0.46092252,0.467515683,0.474771467,0.482641376,0.491072604,0.50001107,0.509403516,0.519197475,0.529341092,0.539783003,0.550472436,0.56136174,0.572408741,0.583576069,0.594830335,0.606141467,0.617482171,0.628827501,0.640154502,0.651441917,0.662669943,0.673820032,0.684874783,0.695818532,0.70663791,0.717321628,0.727860224,0.73824585,0.748472076,0.758533739,0.768426794,0.778148194,0.787695789,0.797068225,0.806264871,0.81528575,0.82413149,0.832803264,0.841302743,0.849632042,0.857793688,0.865790577,0.873625947,0.881303344,0.888826597,0.896199796
1/16/2015,0.433219959,0.433577661,0.434464499,0.435819142,0.43783596,0.440551547,0.443890674,0.447803264,0.452296745,0.457399155,0.463134541,0.469513507,0.476538997,0.484205656,0.492491883,0.501363741,0.510778587,0.52068749,0.531037034,0.541772258,0.552838946,0.56418365,0.575753526,0.587496205,0.599360008,0.611297418,0.623268027,0.635237633,0.647177166,0.659061837,0.670870439,0.682584798,0.694189306,0.705670544,0.717016974,0.728218675,0.739267135,0.750155233,0.760877225,0.771428593,0.781805889,0.792006614,0.802029104,0.811872437,0.821536348,0.83102116,0.840327722,0.849457351,0.858411784,0.867193089,0.875803591,0.884245841,0.892522594,0.900636789,0.908591536,0.916390098,0.924035879,0.931532409,0.938883337,0.946092419
1/19/2015,0.434090842,0.434177492,0.434952798,0.43643364,0.43848751,0.441024007,0.444031589,0.447545504,0.451620414,0.456303805,0.461626404,0.467607573,0.474259187,0.481581353,0.489554294,0.498143484,0.507303981,0.516983322,0.527123831,0.537667189,0.548557589,0.559741415,0.571166766,0.582783096,0.594541182,0.606395614,0.618306931,0.630240832,0.642167287,0.654059826,0.665894963,0.677651731,0.689311298,0.700856658,0.712272365,0.723544319,0.73465963,0.745607031,0.756377258,0.766962859,0.777357977,0.787558153,0.79756017,0.807361909,0.816962228,0.826360852,0.835558287,0.844555734,0.853355017,0.861958475,0.870368858,0.87858928,0.886623187,0.894474321,0.902146701,0.90964459,0.916972479,0.924135067,0.93113724,0.93798406
1/20/2015,0.434568226,0.435119976,0.435798849,0.437373138,0.439742048,0.442774043,0.446429712,0.450703069,0.45561058,0.461212746,0.467597852,0.474836258,0.482947961,0.491909764,0.501672314,0.512168596,0.523319126,0.535035419,0.547223047,0.55979005,0.572652703,0.585734176,0.598963028,0.612272092,0.625597968,0.638884421,0.652085319,0.665163235,0.678087953,0.69083526,0.703385979,0.715725186,0.72784156,0.739726859,0.751375475,0.76278407,0.773951252,0.784877033,0.795562313,0.806008726,0.816218552,0.826194641,0.835940343,0.845459457,0.854756174,0.863835042,0.872700922,0.881358957,0.889814537,0.898073134,0.90614015,0.914020906,0.921720646,0.929244549,0.936597733,0.943785259,0.950812138,0.957683335,0.964403772,0.970978332
1/21/2015,0.432972675,0.433811417,0.434093279,0.434551544,0.435304468,0.436407616,0.437938135,0.439988752,0.442649129,0.445994721,0.450078265,0.454936296,0.460593317,0.467051473,0.474288725,0.482265654,0.490930572,0.500222933,0.510076009,0.520421908,0.531195034,0.542331833,0.553770346,0.565449879,0.577310995,0.58929876,0.601366083,0.613472797,0.625584463,0.637671417,0.649708001,0.661671935,0.673543807,0.68530665,0.696945592,0.708447567,0.719801093,0.730996362,0.742025361,0.752881682,0.763560329,0.774057548,0.784370685,0.794498055,0.804438844,0.814193003,0.823761177,0.833144626,0.842345159,0.851365001,0.860206677,0.868872972,0.877366907,0.885691719,0.893850839,0.901847877,0.909686602,0.917370935,0.92490493,0.932292768
1/22/2015,0.434061025,0.43496503,0.434610512,0.434089853,0.433733327,0.433836793,0.434608436,0.436175402,0.438625761,0.442018864,0.446389021,0.451748562,0.458106888,0.465458166,0.473758826,0.482936878,0.492900269,0.503542457,0.514747481,0.526404825,0.538419618,0.550710031,0.563204438,0.575839294,0.588557684,0.601310187,0.614055863,0.626760994,0.639397838,0.65194363,0.664379782,0.676691231,0.688865903,0.700894272,0.712769001,0.724484634,0.736037319,0.747424318,0.758643576,0.7696936,0.780573401,0.791282423,0.8018205,0.812187809,0.822384834,0.832412327,0.842271288,0.851962931,0.86148867,0.87085013,0.880049158,0.889087807,0.897968315,0.90669309,0.915264693,0.923685825,0.931959312,0.940088098,0.948075236,0.955923872
1/23/2015,0.432692847,0.433080042,0.43373514,0.43423889,0.434631374,0.43510839,0.435890511,0.437174234,0.439118421,0.441836868,0.445403843,0.449862993,0.455218927,0.461441817,0.468484399,0.476288114,0.484786433,0.493907067,0.503573827,0.513711705,0.524250954,0.535126326,0.546276096,0.557641326,0.569165583,0.580797654,0.592493883,0.604217145,0.615935715,0.627622369,0.639253663,0.650809333,0.662271824,0.673625883,0.684858235,0.695957304,0.706913018,0.717716931,0.728362364,0.738844213,0.749158761,0.759303509,0.769277038,0.779078882,0.788709427,0.798169815,0.807461864,0.816587999,0.825551173,0.834354642,0.843001748,0.851495891,0.859840527,0.868039161,0.876095344,0.884012666,0.891794755,0.899445273,0.906967914,0.914366398
1/26/2015,0.434791935,0.434617267,0.435110953,0.436363573,0.438452426,0.441354118,0.444933959,0.449041793,0.453648091,0.458839908,0.464734757,0.471427519,0.47895856,0.487315984,0.496457251,0.506319318,0.516824669,0.527885334,0.539406532,0.551297204,0.563477256,0.575875732,0.588428831,0.601078417,0.61377111,0.62646001,0.639106231,0.651677728,0.664148122,0.676495753,0.688702918,0.700755257,0.71264124,0.724351759,0.735879774,0.747220031,0.758368811,0.769323653,0.780083107,0.790646603,0.801014341,0.811187202,0.821166665,0.830954743,0.840553923,0.849967111,0.859197592,0.868248987,0.877125215,0.885830357,0.894368516,0.902743801,0.910960325,0.919022207,0.926933569,0.934698537,0.942321238,0.949805806,0.957156375,0.964377083
1/27/2015,0.435342762,0.434680733,0.434303355,0.434724707,0.436129665,0.43849983,0.441781396,0.445934676,0.450951954,0.456846495,0.463631286,0.471310148,0.479850383,0.489185072,0.499236657,0.50992152,0.521151762,0.532836396,0.544883003,0.557206516,0.569735206,0.582408297,0.59517358,0.607985631,0.620804541,0.633595888,0.646330786,0.658985002,0.671538151,0.683973057,0.696275233,0.708432463,0.720434457,0.732272568,0.743939558,0.755429398,0.766737121,0.777858791,0.788791515,0.79953333,0.810083089,0.820440364,0.830605361,0.840578849,0.850362097,0.859956823,0.869365139,0.878589517,0.887632745,0.896497858,0.905188058,0.913706703,0.922057286,0.930243423,0.938268843,0.94613738,0.953852959,0.961419591,0.968841367,0.976122448
1/28/2015,0.434455175,0.434267078,0.434289943,0.434846941,0.436127478,0.438215434,0.44115672,0.444965166,0.449633704,0.45514439,0.461477367,0.468620899,0.476560005,0.485261044,0.494672641,0.504730866,0.515362927,0.526489634,0.538027642,0.549896045,0.562020911,0.574334116,0.586772084,0.599274835,0.611785526,0.624253459,0.636637262,0.648903728,0.6610264,0.672984453,0.684761783,0.696346267,0.707729163,0.718904613,0.729869228,0.740621747,0.751162724,0.761493929,0.771617801,0.781537315,0.79125592,0.800777483,0.810106239,0.819246748,0.828203862,0.836982691,0.845588578,0.85402707,0.862303883,0.870424658,0.878394736,0.886219157,0.893902695,0.901449879,0.908865015,0.916152208,0.92331538,0.930358283,0.937284515,0.944097532
1/29/2015,0.435146053,0.435353658,0.435777902,0.436395709,0.437327575,0.438714701,0.440661162,0.443246911,0.446554004,0.450667306,0.455655765,0.461563639,0.468380947,0.476048763,0.484493087,0.493631297,0.503374689,0.513630163,0.524302175,0.53530126,0.54654986,0.557980212,0.569532224,0.581151878,0.592790175,0.604404324,0.61595897,0.627425124,0.638779062,0.650001447,0.661076626,0.671992049,0.682737802,0.693306218,0.703691558,0.713889738,0.723898114,0.733715287,0.743340949,0.752775746,0.762021162,0.771079418,0.779953391,0.788646531,0.797162806,0.805506639,0.813682865,0.821696684,0.829553606,0.837259177,0.844818726,0.852237355,0.859519969,0.866671284,0.873695853,0.880598076,0.887382214,0.894052403,0.90061266,0.907066899
1/30/2015,0.434771929,0.435333939,0.435726095,0.43631254,0.437349591,0.43888341,0.440857085,0.443216571,0.445974934,0.449209436,0.453024255,0.457515097,0.462746087,0.468742319,0.475492246,0.482958099,0.491083606,0.499799127,0.509025645,0.518682821,0.528695359,0.538992467,0.549506877,0.560174114,0.570932289,0.581725762,0.592508287,0.603241747,0.613894754,0.624441525,0.634860981,0.645136011,0.65525287,0.665200684,0.67497104,0.684557646,0.69395604,0.703163321,0.712177922,0.720999436,0.729628481,0.738066572,0.74631602,0.75437984,0.762261673,0.76996572,0.77749668,0.784859697,0.792060299,0.799104114,0.805996606,0.812743069,0.819348637,0.825818306,0.832156942,0.838369293,0.84446,0.850433608,0.856294571,0.862047261
2/2/2015,0.435496541,0.435262391,0.435409997,0.436009527,0.43715399,0.438935555,0.441403015,0.4445528,0.44835738,0.452789487,0.457838129,0.463503505,0.469820642,0.476836421,0.484560163,0.492971131,0.502027368,0.511671593,0.521835578,0.532446295,0.543430195,0.554713586,0.566222665,0.57788354,0.589622785,0.601373583,0.613080959,0.624700284,0.636195492,0.647537653,0.658703823,0.669676107,0.680440895,0.690988231,0.701311292,0.711405953,0.721270397,0.730904529,0.740309456,0.74948731,0.758441121,0.767174712,0.775692605,0.783999942,0.792102419,0.80000622,0.807717971,0.81524469,0.822593727,0.829772439,0.836787827,0.843646528,0.850354854,0.856918814,0.863344149,0.869636353,0.875800693,0.881842231,0.887765843,0.893576228
2/3/2015,0.440485878,0.441678482,0.442375115,0.443086879,0.444273245,0.446126856,0.44864425,0.451803138,0.455679597,0.460405814,0.466092934,0.472799051,0.480517988,0.489197471,0.498761485,0.509118379,0.520165466,0.531792085,0.543882806,0.556329607,0.569040206,0.581935319,0.594945834,0.608010692,0.621075465,0.634093264,0.64702561,0.659841146,0.672514411,0.685024854,0.69735605,0.709495045,0.721431838,0.733158944,0.744671034,0.755964635,0.767037871,0.777890065,0.788521378,0.798932669,0.809125418,0.819101647,0.828863857,0.838414978,0.847758317,0.856897517,0.865836525,0.874579557,0.883131064,0.891495628,0.899677847,0.907682327,0.915513682,0.923176531,0.930675499,0.938015214,0.945200311,0.952235428,0.959125206,0.965874291
2/4/2015,0.440168147,0.440911734,0.441645067,0.442854462,0.444996697,0.448249931,0.452573747,0.457850988,0.463990334,0.470941923,0.478684981,0.487210948,0.496527853,0.50663918,0.517512673,0.529088562,0.541287655,0.55401673,0.56717328,0.580658284,0.594384979,0.608276868,0.622265491,0.636288748,0.650289818,0.664218871,0.678035025,0.691705126,0.705202415,0.718505462,0.731597309,0.744464767,0.757097849,0.769489296,0.78163419,0.793529625,0.805174425,0.816568697,0.827713436,0.838610383,0.849261936,0.859671073,0.869841282,0.879776505,0.889481086,0.898959731,0.908217464,0.917259597,0.92609169,0.934719404,0.943148357,0.951384119,0.959432214,0.967298127,0.974987303,0.982505157,0.989857071,0.9970484,1.004084472,1.010970592
2/5/2015,0.436840268,0.438124814,0.439420267,0.440759695,0.44255799,0.44516043,0.44878814,0.453540433,0.459445193,0.466492381,0.474651307,0.483876979,0.494100434,0.505230446,0.51717061,0.529821914,0.543083509,0.556853218,0.571028526,0.585513075,0.600221081,0.615075415,0.63000573,0.644947037,0.65983892,0.674628216,0.689271639,0.703734433,0.7179889,0.732013229,0.745790541,0.75930812,0.772556784,0.785530363,0.798225271,0.810640143,0.822775515,0.834633255,0.846216067,0.857527355,0.868571138,0.879351977,0.889874908,0.900145396,0.910169277,0.919952729,0.929502224,0.938824509,0.947926549,0.956815311,0.965497538,0.973979757,0.982268292,0.990369291,0.998288735,1.006032455,1.013606148,1.021015385,1.028265623,1.035362215
2/6/2015,0.44042284,0.438888522,0.437925326,0.438295922,0.44041751,0.444481492,0.450474412,0.458302719,0.467871756,0.479100805,0.491918235,0.506250123,0.521929113,0.538707487,0.556357097,0.574671576,0.593459924,0.612542244,0.631748128,0.650930119,0.66997504,0.68879788,0.707335674,0.725542908,0.743387913,0.760848884,0.777910676,0.794563486,0.810801931,0.826624311,0.842032018,0.857029048,0.871621609,0.885817797,0.899627324,0.913061295,0.926131959,0.938851865,0.951233097,0.963287258,0.97502553,0.986458725,0.997597326,1.008451528,1.019031267,1.029346247,1.039405969,1.049219748,1.058796723,1.068145745,1.077275266,1.086193364,1.094907779,1.103425945,1.111755016,1.119901891,1.127873241,1.13567552,1.143314993,1.150797744
2/9/2015,0.439598583,0.43916067,0.439147317,0.439169715,0.439814967,0.441820705,0.445726779,0.451796681,0.460034776,0.470249861,0.482159201,0.495461717,0.509892829,0.525238354,0.541314724,0.557958895,0.575022313,0.592366884,0.609863236,0.627398558,0.64488188,0.662239866,0.679412981,0.696352619,0.713019008,0.729380613,0.74541375,0.761101294,0.776431545,0.791397327,0.805995259,0.820225159,0.834089559,0.847593311,0.860743251,0.873547923,0.886017296,0.898161922,0.909992179,0.921518225,0.932750026,0.943697378,0.954369927,0.964777187,0.974928554,0.984833317,0.994500672,1.003939732,1.013159521,1.022168813,1.030975953,1.039588868,1.048015112,1.056261895,1.064336121,1.072244407,1.079993115,1.087588374,1.095036092,1.102341985
2/10/2015,0.440905722,0.440760821,0.440699277,0.441123591,0.442733486,0.446082411,0.451504228,0.459134637,0.468918071,0.480626144,0.49396213,0.508637613,0.524376207,0.540931574,0.55810425,0.575729344,0.593666368,0.611792459,0.629998324,0.648190673,0.666293753,0.68424581,0.701996042,0.71950232,0.736729553,0.753649526,0.770240856,0.786487894,0.802379729,0.817909407,0.833073288,0.847870526,0.862302654,0.876373223,0.890087524,0.90345234,0.916475723,0.929166495,0.94153375,0.95358677,0.965335004,0.976788048,0.987955627,0.998847581,1.009473852,1.019844474,1.029969561,1.0398593,1.049523924,1.058973421,1.068217246,1.077264333,1.086123149,1.094801731,1.103307733,1.111648452,1.119830866,1.127861656,1.135747237,1.143493775
2/11/2015,0.442015317,0.441815392,0.441592155,0.441795716,0.443013367,0.445767601,0.450386766,0.456982517,0.465517319,0.475863377,0.487842514,0.501261601,0.515890982,0.531491235,0.547860212,0.564825379,0.582235101,0.599952843,0.617853951,0.635830284,0.653793252,0.671669955,0.689399771,0.706931798,0.724223005,0.741238083,0.75794965,0.774337019,0.790385046,0.806083207,0.821424852,0.836406601,0.851027844,0.865290339,0.879197873,0.892755976,0.905971665,0.918852907,0.931408125,0.943646097,0.955575911,0.967206933,0.978548773,0.989611253,1.000404389,1.010938369,1.021223531,1.031270352,1.041089401,1.050691,1.060084887,1.069280245,1.07828575,1.087109618,1.09575965,1.104243265,1.112567535,1.120739218,1.128764779,1.136650419
2/12/2015,0.439821131,0.439506805,0.43889872,0.438030997,0.437370353,0.437573779,0.439268981,0.442919377,0.448733986,0.456681431,0.466577541,0.478163932,0.491148951,0.505252448,0.520244504,0.535933476,0.552154739,0.568763182,0.585628813,0.602640412,0.619707878,0.636757996,0.653730765,0.670576645,0.687254524,0.703730825,0.71997893,0.735978017,0.751712065,0.767169052,0.78234031,0.797220004,0.811804696,0.826093002,0.840085288,0.853783435,0.867190616,0.880310944,0.893149157,0.905710527,0.918000792,0.930026099,0.941792959,0.953308204,0.964578953,0.975612579,0.986416682,0.996999069,1.007367706,1.017530467,1.027494889,1.037268176,1.046857234,1.056268697,1.065508952,1.07458416,1.083500279,1.092263079,1.100878156,1.109350952
2/13/2015,0.439987617,0.437806632,0.436095448,0.433971473,0.431715258,0.429983063,0.429509127,0.430909288,0.434544481,0.440498692,0.448660717,0.458811128,0.47065296,0.483870957,0.498203679,0.513433748,0.529374896,0.545863317,0.562752281,0.579914124,0.597242361,0.614647534,0.632053511,0.64939471,0.666614174,0.683664085,0.70050631,0.717110892,0.733454642,0.749520004,0.765294155,0.780768257,0.795936862,0.810797406,0.825349799,0.839596087,0.853540119,0.867186921,0.880542119,0.893611826,0.906402585,0.918921313,0.931175261,0.943171976,0.954919267,0.966425174,0.97769795,0.988746032,0.999578003,1.010202285,1.020626855,1.030859255,1.040906634,1.050775785,1.060473176,1.070004981,1.079377105,1.088595204,1.097664713,1.106590856
2/16/2015,0.439840685,0.439931275,0.437766626,0.435253289,0.432998707,0.431566591,0.431508586,0.433291928,0.437197286,0.443298582,0.45152688,0.46172535,0.473646469,0.487006221,0.501557739,0.517085348,0.533395383,0.550310085,0.56766447,0.585313717,0.603138089,0.621038037,0.638929808,0.656742159,0.67441402,0.691894531,0.709143206,0.726128277,0.742825195,0.759215422,0.775285467,0.791026092,0.806431672,0.82149966,0.836230149,0.850625507,0.864690031,0.878429287,0.891849511,0.904957488,0.917760485,0.93026619,0.942482667,0.95441831,0.966081808,0.977482115,0.988628417,0.999530112,1.010196767,1.020637819,1.030862245,1.040878566,1.05069489,1.060318951,1.069758139,1.079019537,1.088109942,1.097035896,1.1058037,1.11441944
2/17/2015,0.443452364,0.44242433,0.439886042,0.437585575,0.436119851,0.435905765,0.437330295,0.440723235,0.446285998,0.454033949,0.463827814,0.47543863,0.488570267,0.502927659,0.518269691,0.534396976,0.551139583,0.568348855,0.585892713,0.603660501,0.621566142,0.639543238,0.65754079,0.67551999,0.693451602,0.711311985,0.729079854,0.746735649,0.764261231,0.781639653,0.79885496,0.815892041,0.832736496,0.849374534,0.865792885,0.881978729,0.8979197,0.913604791,0.929025339,0.944174874,0.959048846,0.9736444,0.987960176,1.001996144,1.015753451,1.029234294,1.042441812,1.055379983,1.068053534,1.080467751,1.092628296,1.104541164,1.116212641,1.127649288,1.138857906,1.149845523,1.160619369,1.171186859,1.18155558,1.191733275
2/18/2015,0.447688792,0.446459711,0.445553444,0.445062113,0.445525068,0.447437555,0.451165905,0.456941731,0.464834952,0.474770086,0.486598745,0.500146661,0.515174892,0.531418003,0.548648062,0.566667946,0.585302282,0.604391404,0.623788239,0.643365328,0.663019495,0.6826671,0.702239794,0.72168133,0.740945188,0.759993277,0.778795062,0.797326297,0.815567936,0.833505272,0.851127233,0.868425816,0.885395621,0.90203347,0.918338086,0.934309833,0.949950484,0.965262943,0.980250992,0.994919171,1.009272684,1.023317321,1.037059391,1.05050566,1.063663304,1.076539861,1.089143194,1.101481458,1.113563049,1.125396355,1.136989519,1.148350437,1.159486782,1.170406026,1.181115456,1.191622194,1.201933205,1.21205532,1.221995239,1.231759545
2/19/2015,0.453948484,0.45263872,0.45149262,0.450062223,0.448886402,0.44877108,0.4503242,0.453941396,0.45984199,0.468078657,0.478567473,0.491122387,0.505447093,0.521203784,0.538107286,0.555915891,0.574418571,0.593426455,0.612768154,0.632296844,0.651894954,0.671468386,0.690941412,0.71025285,0.729353191,0.748202907,0.766771203,0.785034523,0.802975304,0.820580976,0.837843155,0.85475699,0.87132063,0.887534779,0.903402333,0.918928077,0.934118386,0.948980559,0.963522208,0.977751178,0.991675515,1.005303445,1.018643348,1.031703746,1.044493286,1.057020722,1.069294909,1.081324791,1.093119369,1.104687439,1.116037342,1.127176981,1.138113864,1.148855138,1.159407622,1.169777838,1.179972037,1.18999622,1.199856162,1.209557429
2/20/2015,0.451889852,0.450016908,0.448910645,0.447669145,0.446626815,0.446432828,0.44775197,0.45110409,0.456724601,0.464559135,0.47439893,0.485969877,0.498991612,0.51321666,0.528437273,0.544474671,0.56117052,0.578381255,0.595974711,0.613833531,0.631858285,0.649964055,0.668077284,0.686133406,0.704075263,0.721854165,0.739430891,0.756774248,0.773859685,0.790668188,0.807185385,0.823400822,0.839307367,0.854900727,0.870179034,0.885142517,0.899793187,0.914134316,0.928169962,0.941904851,0.955344284,0.968494079,0.981360504,0.99395023,1.006270282,1.018328004,1.030131026,1.041687229,1.053004704,1.064091496,1.074955357,1.085603755,1.096043898,1.106282755,1.116327085,1.12618345,1.135858233,1.145357658,1.154687796,1.163854583
2/23/2015,0.452176123,0.450507339,0.448784767,0.447513763,0.446904301,0.447291802,0.449099351,0.452705465,0.458334073,0.466030899,0.475710952,0.487198462,0.500254076,0.514630626,0.530112625,0.54650957,0.563648591,0.581369554,0.599522658,0.61797532,0.636616765,0.655353794,0.67410696,0.692807705,0.711396362,0.729822527,0.748045511,0.766032807,0.783758681,0.801203046,0.818350546,0.835189821,0.8517129,0.867914704,0.883792628,0.899346206,0.914576792,0.929487083,0.944080691,0.958361999,0.972336075,0.986008582,0.999385717,1.012474141,1.025280938,1.03781356,1.050079794,1.062087721,1.073845678,1.085361993,1.096644711,1.107701585,1.118540103,1.129167515,1.139590852,1.149816947,1.159852453,1.169703858,1.179377497,1.188879567
2/24/2015,0.448717378,0.447728363,0.4471378,0.446244037,0.445418173,0.445342157,0.446644028,0.449748442,0.454849022,0.461943894,0.470934937,0.481691797,0.494004856,0.507622625,0.522325615,0.537921904,0.554239021,0.571118552,0.588413409,0.605994748,0.623756574,0.641611288,0.659485688,0.677317969,0.69505554,0.712654341,0.730078391,0.74729846,0.764290898,0.781036711,0.797520804,0.813731379,0.829659429,0.845298331,0.860643504,0.875692126,0.890442894,0.904895784,0.919051835,0.932913014,0.946482102,0.959762597,0.97275863,0.985474892,0.997916575,1.010089315,1.021999146,1.033652458,1.045055946,1.05621641,1.067140547,1.077834939,1.088306066,1.098560313,1.108603982,1.118443297,1.128084409,1.137533407,1.14679632,1.155879122
2/25/2015,0.449796857,0.448599985,0.44767261,0.446862093,0.446401559,0.446702814,0.448257932,0.45150303,0.456713234,0.463990012,0.47328562,0.484459258,0.497284895,0.511494469,0.526848864,0.543134102,0.560153952,0.577724998,0.595674668,0.613852492,0.632137669,0.650433386,0.668661604,0.686759146,0.704674752,0.722367209,0.739803979,0.756959714,0.773815011,0.790355426,0.806570671,0.822453964,0.838001503,0.853212021,0.868086427,0.882627506,0.896839635,0.910728235,0.924299252,0.937559052,0.950514369,0.963172261,0.97554007,0.987625396,0.999436061,1.010980091,1.022265689,1.033301222,1.04409518,1.054655956,1.064991626,1.075109961,1.085018452,1.094724338,1.10423463,1.113556128,1.122695442,1.131659009,1.140453106,1.149083863
2/26/2015,0.450074525,0.448911818,0.447915026,0.4473029,0.447632456,0.449462131,0.453144749,0.458804913,0.466402612,0.475804652,0.486855984,0.499410663,0.513296833,0.528319302,0.544301761,0.561084157,0.578517911,0.596462735,0.614785221,0.633364844,0.652097994,0.670894715,0.689675737,0.708370253,0.726914482,0.745253646,0.763344008,0.781151287,0.798649028,0.815817301,0.832641645,0.849112216,0.865223085,0.880971665,0.896358232,0.911385526,0.926058377,0.940382894,0.954365748,0.968014047,0.981335281,0.994337277,1.007028163,1.019416328,1.0315104,1.043319212,1.054851789,1.06611732,1.077125124,1.087884375,1.098403845,1.108691909,1.118756592,1.128605592,1.138246317,1.147685904,1.156931252,1.165989032,1.174865715,1.183567583
2/27/2015,0.452682126,0.452074205,0.451596588,0.451699633,0.452925445,0.455634149,0.460059275,0.466377459,0.474642576,0.484779155,0.496663702,0.510167987,0.525102879,0.541231542,0.55834644,0.576267061,0.594831966,0.613893496,0.633314665,0.652973516,0.672767531,0.692610097,0.712427044,0.732154052,0.75173485,0.771121566,0.790275149,0.80916398,0.827762593,0.846050647,0.864012103,0.881634549,0.898908648,0.915827694,0.932387226,0.948584726,0.964419351,0.979891752,0.995003917,1.009759006,1.024161209,1.038215626,1.051928156,1.06530541,1.078354632,1.091083628,1.103500706,1.115614627,1.127434534,1.138969661,1.150229048,1.161221543,1.171955809,1.182440351,1.192683524,1.202693548,1.212478523,1.222046433,1.231405163,1.240562501
3/2/2015,0.4522947,0.451969431,0.451647369,0.451400412,0.452074121,0.454425367,0.458916515,0.465690497,0.474639881,0.485532255,0.498143444,0.512304312,0.527831387,0.544513016,0.562157236,0.580589876,0.599649321,0.619183022,0.639045843,0.659107955,0.679262298,0.699420623,0.719509406,0.739466776,0.759240303,0.778786506,0.798070575,0.817064953,0.835748085,0.854103419,0.872118597,0.889784804,0.907096226,0.92404961,0.940643903,0.956879939,0.972760165,0.988288152,1.003468159,1.018305019,1.032804071,1.046971099,1.060812278,1.074334132,1.087543495,1.100447477,1.113053433,1.125368941,1.137401766,1.149159723,1.160650514,1.171881728,1.182860847,1.193595257,1.204092258,1.21435907,1.22440284,1.234230651,1.243849524,1.253266425
3/3/2015,0.454942617,0.454879908,0.454927987,0.455528874,0.457210865,0.460375413,0.465303262,0.47219933,0.481188114,0.492304972,0.505491673,0.520621414,0.537472738,0.555764687,0.575242145,0.595674629,0.616849041,0.638564841,0.660631531,0.682879105,0.705170231,0.727395055,0.749465235,0.771309456,0.792870093,0.814101377,0.83496802,0.855443427,0.875508194,0.895148911,0.914357196,0.933128905,0.951463497,0.969363499,0.986834067,1.003882626,1.020518512,1.036752064,1.052593696,1.068053795,1.083142725,1.097870825,1.11224842,1.126285815,1.139993302,1.153381159,1.166459653,1.179239039,1.191729548,1.203941182,1.215883502,1.227565645,1.238996366,1.25018407,1.261136847,1.2718625,1.282368568,1.292662349,1.302750924,1.312641168
3/4/2015,0.457449199,0.457159591,0.457107688,0.457317029,0.458482098,0.461228187,0.46600157,0.473093731,0.482615833,0.494519006,0.508637646,0.524736349,0.542503828,0.561605482,0.581759307,0.602726317,0.624297899,0.646287368,0.668524931,0.690864226,0.713189926,0.735412269,0.757461498,0.779283695,0.800837562,0.822091257,0.843019769,0.863603593,0.883827782,0.903681188,0.923155848,0.942246487,0.960950112,0.979265674,0.99719379,1.014736517,1.031897139,1.048679893,1.065089703,1.08113208,1.096813055,1.112139112,1.127117137,1.141754373,1.156058381,1.170037003,1.183698333,1.197050693,1.210102593,1.222862545,1.235338892,1.2475398,1.25947328,1.271147202,1.282569305,1.293747209,1.30468843,1.315400382,1.325890393,1.336165705
3/5/2015,0.457621718,0.457085538,0.456589391,0.456620627,0.457780118,0.46060809,0.465454489,0.472513404,0.481816821,0.493257754,0.506679575,0.521913596,0.538730323,0.556848547,0.576023727,0.596045549,0.616727859,0.637901951,0.659412624,0.681123446,0.702922126,0.724716111,0.746428291,0.767993787,0.78935759,0.810473842,0.831305446,0.851822638,0.872001725,0.891824072,0.911275284,0.93034455,0.949024091,0.967308723,0.98519548,1.002683308,1.019772806,1.036466,1.052766152,1.068677601,1.084205635,1.099356378,1.114136689,1.128554084,1.14261666,1.156333029,1.169712271,1.182763877,1.195497689,1.207923598,1.220051261,1.231890092,1.243449287,1.254737845,1.265764585,1.276538162,1.287067082,1.297359715,1.307424303,1.317268977
